Loop Gain dB20 X,Loop Gain dB20 Y
478630092.3226262,-25.12336334499175
489778819.3684338,-25.44860448552158
501187233.6272596,-25.77510701686682
512861383.9913518,-26.10296243908504
524807460.2497592,-26.43226591693963
537031796.370239,-26.76311587526964
549540873.8576105,-27.09561356708179
562341325.1903347,-27.42986261728566
575439937.3371422,-27.76596854526057
588843655.3555739,-28.10403826967361
602559586.0743423,-28.44417959915743
616595001.8614663,-28.78650071260062
630957344.4801769,-29.13110963290203
645654229.0346388,-29.47811369809041
660693448.0075788,-29.82761903371286
676082975.3919642,-30.17973003035085
691830970.9189185,-30.53454883003133
707945784.3841195,-30.89217482516691
724435960.0749712,-31.25270417348468
741310241.3008982,-31.61622933219227
758577575.029164,-31.98283861438764
776247116.6286714,-32.35261577044788
794328234.7242607,-32.72563959683902
812830516.1640779,-33.10198357447798
831763771.1026491,-33.48171553845277
851138038.2023541,-33.86489738057467
870963589.9560577,-34.25158478590031
891250938.1337219,-34.64182700402584
912010839.3558856,-35.03566665562567
933254300.7969663,-35.43313957438626
954992586.0214106,-35.8342746841771
977237220.9557847,-36.23909391100629
999999999.9999734,-36.64761212903297
1023292992.280727,-37.05983713965249
1047128548.050872,-37.4757696824374
1071519305.237578,-37.89540347650646
1096478196.143156,-38.31872529070962
1122018454.301933,-38.74571504085645
1148153621.496852,-39.17634591208252
1174897554.939498,-39.61058450434057
1202264434.617381,-40.04839099892167
1230268770.812348,-40.48971934385638
1258925411.794133,-40.93451745601414
1288249551.693099,-41.38272743771264
1318256738.556371,-41.83428580566435
1348962882.591617,-42.2891237301241
1380384264.602847,-42.74716728215863
1412537544.622716,-43.20833768703306
1445439770.745888,-43.67255158180073
1479108388.168167,-44.13972127528656
1513561248.436167,-44.60975500877254
1548816618.912439,-45.08255721581939
1584893192.46107,-45.55802877979456
1621810097.358885,-46.03606728781735
1659586907.437515,-46.51656727997618
1698243652.461697,-46.99942049282082
1737800828.749327,-47.48451609627872
1778279410.038874,-47.97174092328977
1819700858.609933,-48.46097969159747
1862087136.662816,-48.95211521727036
1905460717.963194,-49.44502861966131
1949844599.757991,-49.93959951763571
1995262314.968824,-50.43570621701828
2041737944.669473,-50.9332258893147
2089296130.853981,-51.43203474186507
2137962089.502173,-51.93200817967369
2187761623.949492,-52.43302095923954
2238721138.568277,-52.93494733477959
2290867652.767709,-53.43766119729458
2344228815.319856,-53.94103620697475
2398832919.019423,-54.44494591947805
2454708915.684961,-54.94926390664089
2511886431.50951,-55.45386387219694
2570395782.768792,-55.95861976308478
2630267991.895308,-56.46340587692427
2691534803.92684,-56.96809696622712
2754228703.338089,-57.47256833988903
2818382931.264374,-57.97669596248095
2884031503.126524,-58.48035655182397
2951209226.666302,-58.98342767528908
3019951720.40193,-59.48578784521771
3090295432.513503,-59.98731661380682
3162277660.168289,-60.48789466774606
3235936569.29619,-60.98740392283783
3311311214.825816,-61.4857276187691
3388441561.391928,-61.98275041414215
3467368504.525217,-62.47835848181175
3548133892.335652,-62.97243960451294
3630780547.700909,-63.46488327070665
3715352290.971618,-63.95558077051388
3801893963.205502,-64.44442529155785
3890451449.942693,-64.93131201448332
3981071705.534857,-65.41613820788515
4073802778.041009,-65.89880332233892
4168693834.703233,-66.37920908319781
4265795188.015802,-66.85725958180171
4365158322.401532,-67.33286136472623
4466835921.509501,-67.80592352069763
4570881896.148617,-68.27635776479792
4677351412.871845,-68.74407851959721
4786300923.226243,-69.20900299286382
4897788193.684319,-69.67105125153013
5011872336.272576,-70.13014629161654
5128613839.913499,-70.58621410385675
5248074602.497573,-71.03918373479955
5370317963.702371,-71.48898734321173
5495408738.576085,-71.93556025164141
5623413251.903326,-72.37884099305549
5754399373.371401,-72.81877135249761
5888436553.555717,-73.25529640376399
6025595860.743402,-73.68836454112741
6165950018.614641,-74.11792750617464
6309573444.801747,-74.54394040985238
6456542290.346366,-74.96636174984235
6606934480.075767,-75.38515342339603
6760829753.91962,-75.80028073577934
6918309709.189162,-76.21171240446996
7079457843.841171,-76.61942055925506
7244359600.749688,-77.02338073836152
7413102413.008958,-77.42357188073589
7585775750.291615,-77.81997631457101
7762471166.28669,-78.21257974214801
7943282347.242582,-78.60137122103826
8128305161.640754,-78.98634314166816
8317637711.026465,-79.36749120124331
8511380382.023514,-79.7448143739538
8709635899.560549,-80.11831487741205
8912509381.337191,-80.48799813518967
9120108393.558826,-80.85387273534926
9332543007.969633,-81.21595038481183
9549925860.214075,-81.57424585942277
9772372209.557816,-81.92877694954939
10000000000,-82.27956440107249
